Ticker,Exchange,Category,Tier,Ask_Price,Bid_Price,Supply,Demand,Traded,Saturation,Input_Cost,Profit_Ask,Profit_Bid,ROI_Ask,ROI_Bid,Investment_Score,Risk,Viability,Input Cost per Unit,Input Cost per Stack,Input Cost per Hour,Recipe,Building
HNZ,CI1,ship engines,5.0,100000.0,0.0,2.0,0.0,1.0,100.0,0.0,100000.0,0.0,0,0,0.0,High,Unknown,193598.4000081271,193598.4000081271,8962.888889265143,SPF:1xCHA-4xMFK-20xWAL=>1xHNZ,SPF
HOG,CI1,electronic devices,2.0,7500.0,7000.0,15.0,55.0,14.0,27.27,0.0,7500.0,7000.0,0,0,0.0,Low,Unknown,5856.985000329465,5856.985000329465,813.4701389346479,EDM:1xDCS-1xHD-1xNG=>1xHOG,EDM
HOP,CI1,agricultural products,3.0,2300.0,2210.0,339.0,2288.0,167.0,14.82,0.0,2300.0,2210.0,0,0,0.0,Low,Unknown,805.9098612605904,14506.377502690628,345.38994054025306,ORC:2xDDT-40xH2O-4xSOI=>18xHOP,ORC
HOP,CI1,agricultural products,3.0,2300.0,2210.0,339.0,2288.0,167.0,14.82,0.0,2300.0,2210.0,0,0,0.0,Low,Unknown,888.790666871667,13331.860003075004,277.7470833973959,ORC:2xDDT-60xH2O=>15xHOP,ORC
HPC,CI1,electronic devices,3.0,32900.0,25000.0,66.0,20.0,1.0,200.0,0.0,32900.0,25000.0,0,0,0.0,High,Unknown,30440.530000675917,30440.530000675917,3623.8726191280853,ELP:1xCD-1xDCS-1xMB=>1xHPC,ELP
HPR,CI1,ship engines,5.0,800000.0,0.0,6.0,0.0,3.0,100.0,0.0,800000.0,0.0,0,0,0.0,High,Unknown,88680.00004515052,88680.00004515052,739.0000003762543,SPF:1xCBM-1xFIR-20xSTL=>1xHPR,SPF
HSE,CI1,construction prefabs,3.0,19100.0,13100.0,60.0,60.0,54.0,100.0,0.0,19100.0,13100.0,0,0,0.0,High,Unknown,12149.196000087857,24298.392000175714,2531.0825000183036,PP3:2xLSE-1xTCS=>2xHSE,PP3
HSS,CI1,consumables (basic),2.0,2330.0,1850.0,2094.0,431.0,277.0,200.0,0.0,2330.0,1850.0,0,0,0.0,High,Unknown,2487.0980000439286,49741.96000087857,2072.5816667032736,CLF:1xBLE-5xNL-5xPCB-5xSEN=>20xHSS,CLF
HTE,CI1,ship engines,5.0,5000000.0,0.0,1.0,0.0,1.0,100.0,0.0,5000000.0,0.0,0,0,0.0,High,Unknown,711643.0000361204,711643.0000361204,7412.947917042921,SPF:1xACS-8xAFP-4xHNZ-1xMFK-20xWAL=>1xHTE,SPF
HYR,CI1,ship engines,5.0,1750000.0,0.0,2.0,0.0,2.0,100.0,0.0,1750000.0,0.0,0,0,0.0,High,Unknown,283352.0000632107,283352.0000632107,1686.619047995302,SPF:1xCBL-2xFIR-20xWAL=>1xHYR,SPF
I,CI1,elements,1.0,950.0,511.0,1531.0,3709.0,15.0,41.28,0.0,950.0,511.0,0,0,0.0,High,Unknown,1044.4000001817942,1044.4000001817942,217.58333337120715,BMP:3xCLI=>1xI,BMP
IDC,CI1,software systems,0.0,11100.0,11000.0,725.0,100.0,352.0,200.0,0.0,11100.0,11000.0,0,0,0.0,Low,Unknown,6599.80000410974,6599.80000410974,274.9916668379058,SL:=>1xIDC,SL
IMM,CI1,software systems,5.0,120000.0,0.0,50.0,0.0,20.0,100.0,0.0,120000.0,0.0,0,0,0.0,High,Unknown,104299.70000616461,104299.70000616461,2897.213889060128,SL:1xDA-1xDD=>1xIMM,SL
IND,CI1,chemicals,2.0,4900.0,3210.0,487.0,163.0,11.0,200.0,0.0,4900.0,3210.0,0,0,0.0,High,Unknown,2692.960000072718,2692.960000072718,280.51666667424143,CHP:1xCU-1xMG-1xS=>1xIND,CHP
INS,CI1,construction materials,3.0,153.0,141.0,178052.0,124654.0,3519.0,142.84,0.0,153.0,141.0,0,0,0.0,Low,Unknown,70.87479087651397,1700.9949810363353,283.4991635060559,PP3:1xAR-100xPE-1xTHF=>24xINS,PP3
JUI,CI1,chemicals,3.0,100000.0,0.0,309.0,0.0,29.0,100.0,0.0,100000.0,0.0,0,0,0.0,High,Unknown,2524.5797333391906,75737.39200017572,7889.311666684971,LAB:5xBL-5xCST-10xHEX-1xPK=>30xJUI,LAB
KOM,CI1,consumables (luxury),2.0,900.0,831.0,13433.0,4219.0,4944.0,200.0,0.0,900.0,831.0,0,0,0.0,Low,Unknown,558.6131669978549,3351.6790019871296,399.0094049984678,FER:1xAMM-4xDW-1xHER=>6xKOM,FER
KRE,CI1,chemicals,5.0,0.0,40000.0,0.0,101.0,0.0,0.0,0.0,0.0,40000.0,0,0,0.0,Low,Unknown,0.0,0.0,0.0,N/A,N/A
KV,CI1,textiles,2.0,31200.0,24700.0,221.0,310.0,7.0,71.29,0.0,31200.0,24700.0,0,0,0.0,High,Unknown,23148.74411567092,23148.74411567092,1205.6637560245272,WPL:75xPG-5xTCL=>1xKV,WPL
LBH,CI1,construction prefabs,2.0,5100.0,3900.0,887.0,708.0,2.0,125.28,0.0,5100.0,3900.0,0,0,0.0,High,Unknown,3418.3124933810905,3418.3124933810905,569.7187488968484,PP2:3xAL-35xPE=>1xLBH,PP2
LC,CI1,consumables (basic),2.0,5000.0,4200.0,2004.0,200.0,218.0,200.0,0.0,5000.0,4200.0,0,0,0.0,Medium,Unknown,5693.356800070285,56933.56800070286,2965.290000036607,CLF:1xBLE-10xHD-10xPCB-2xSIL=>10xLC,CLF
LCB,CI1,ship kits,3.0,1000000.0,0.0,2.0,0.0,1.0,100.0,0.0,1000000.0,0.0,0,0,0.0,High,Unknown,754873.9700006589,754873.9700006589,41937.44277781438,SKF:200xAST-20xMFK=>1xLCB,SKF
LCR,CI1,chemicals,2.0,0.0,1800.0,0.0,10.0,0.0,0.0,0.0,0.0,1800.0,0,0,0.0,Low,Unknown,2521.810000118166,2521.810000118166,161.65448718706193,CHP:1xO-1xSI=>1xLCR,CHP
LD,CI1,software components,0.0,11900.0,7800.0,310.0,40.0,21.0,200.0,0.0,11900.0,7800.0,0,0,0.0,High,Unknown,3967.125003620982,3967.125003620982,110.19791676724951,SD:=>1xLD,SD
LDE,CI1,construction prefabs,2.0,11000.0,9450.0,615.0,931.0,5.0,66.06,0.0,11000.0,9450.0,0,0,0.0,Medium,Unknown,9096.31250005681,9096.31250005681,1516.0520833428018,PP2:3xAL-1xNL=>1xLDE,PP2
LDI,CI1,electronic pieces,3.0,425.0,325.0,4447.0,1.0,66.0,200.0,0.0,425.0,325.0,0,0,0.0,High,Unknown,437.6235416986979,2625.7412501921876,312.5882440704985,CLR:1xGAL-1xSI=>6xLDI,CLR
LFE,CI1,ship engines,3.0,172000.0,150000.0,19.0,10.0,5.0,190.0,0.0,172000.0,150000.0,0,0,0.0,Medium,Unknown,158057.9000009656,158057.9000009656,13171.491666747133,ELP:1xCBL-3xCTF=>1xLFE,ELP
LFL,CI1,ship kits,3.0,387000.0,240000.0,19.0,2.0,1.0,200.0,0.0,387000.0,240000.0,0,0,0.0,High,Unknown,303226.372000615,303226.372000615,18049.188809560415,SKF:8xMFK-20xZR=>1xLFL,SKF
LFP,CI1,ship engines,2.0,8900.0,3000.0,83.0,18.0,2.0,200.0,0.0,8900.0,3000.0,0,0,0.0,High,Unknown,7964.975076843053,7964.975076843053,663.7479230702544,PPF:50xPG-1xSFK-10xTHF=>1xLFP,PPF
LHP,CI1,ship parts,3.0,4070.0,2820.0,1667.0,173.0,38.0,200.0,0.0,4070.0,2820.0,0,0,0.0,High,Unknown,3111.397000065893,12445.588000263571,1728.553888925496,HWP:12xAL-1xHE=>4xLHP,HWP
LI,CI1,metals,1.0,2500.0,2000.0,117.0,5058.0,117.0,2.31,0.0,2500.0,2000.0,0,0,0.0,Medium,Unknown,1735.0525000749901,6940.2100002999605,438.1445707260076,SME:4xHAL-10xLIO=>4xLI,SME
LIS,CI1,electronic systems,4.0,499000.0,450000.0,6.0,100.0,4.0,6.0,0.0,499000.0,450000.0,0,0,0.0,Low,Unknown,341336.0000090301,341336.0000090301,5688.933333483835,APF:1xAIR-1xBMF-1xWAI-1xWR=>1xLIS,APF
LIT,CI1,construction parts,2.0,19900.0,0.0,869.0,0.0,398.0,100.0,0.0,19900.0,0.0,0,0,0.0,High,Unknown,20755.136001405717,20755.136001405717,1080.9966667398812,GF:16xNE-8xRG=>1xLIT,GF
LOG,CI1,electronic systems,4.0,68900.0,68000.0,54.0,107.0,1.0,50.47,0.0,68900.0,68000.0,0,0,0.0,Low,Unknown,57060.96000325084,57060.96000325084,2641.7111112616126,APF:1xBMF-1xLD-1xSAL=>1xLOG,APF
LSE,CI1,construction prefabs,2.0,9880.0,9120.0,2049.0,1013.0,30.0,200.0,0.0,9880.0,9120.0,0,0,0.0,Low,Unknown,8664.31268316228,8664.31268316228,1444.05211386038,PP2:3xAL-120xPG=>1xLSE,PP2
LSL,CI1,ship kits,3.0,489000.0,0.0,6.0,0.0,1.0,100.0,0.0,489000.0,0.0,0,0,0.0,High,Unknown,414714.7640007907,414714.7640007907,19199.757592629197,SKF:125xFET-8xMFK=>1xLSL,SKF
LTA,CI1,construction prefabs,2.0,4000.0,3400.0,1190.0,1449.0,70.0,82.13,0.0,4000.0,3400.0,0,0,0.0,Medium,Unknown,2870.3125000568107,2870.3125000568107,478.3854166761351,PP2:1xAL-5xGL=>1xLTA,PP2
LU,CI1,unit prefabs,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,113691.1000002727,113691.1000002727,3158.086111118686,UPF:1xDA-10xPSL-6xPSM-1xWS=>1xLU,UPF
MAI,CI1,agricultural products,1.0,340.0,300.0,16786.0,4829.0,1510.0,200.0,0.0,340.0,300.0,0,0,0.0,Medium,Unknown,108.8250000530233,1305.9000006362796,38.86607144750832,FRM:4xH2O=>12xMAI,FRM
MAI,CI1,agricultural products,1.0,340.0,300.0,16786.0,4829.0,1510.0,200.0,0.0,340.0,300.0,0,0,0.0,Medium,Unknown,159.48666669090588,1913.8400002908706,99.67916668181618,HYF:20xH2O-2xNS=>12xMAI,HYF
MB,CI1,electronic parts,3.0,8000.0,7500.0,301.0,81.0,117.0,200.0,0.0,8000.0,7500.0,0,0,0.0,Low,Unknown,6894.698500032947,27578.794000131787,3830.388055573859,MCA:4xMPC-4xPSM-4xRAM-4xSFK=>4xMB,MCA
MCB,CI1,ship kits,3.0,380000.0,0.0,3.0,0.0,1.0,100.0,0.0,380000.0,0.0,0,0,0.0,High,Unknown,379558.77400057105,379558.77400057105,24330.690641062247,SKF:100xAST-16xMFK=>1xMCB,SKF
MCG,CI1,construction materials,1.0,35.400001525878906,28.5,109351.0,88855.0,383.0,123.07,0.0,35.400001525878906,28.5,0,0,0.0,Medium,Unknown,24.785000004544855,1239.2500002272427,206.54166670454046,BMP:4xLST-2xSIO=>50xMCG,BMP
MEA,CI1,consumables (basic),1.0,3400.0,3000.0,7597.0,1095.0,290.0,200.0,0.0,3400.0,3000.0,0,0,0.0,Medium,Unknown,3022.810000118166,6045.620000236332,387.5397436048931,FP:2xFIM-1xMTP=>2xMEA,FP
MED,CI1,consumables (basic),2.0,1480.0,1450.0,7538.0,2113.0,147.0,200.0,0.0,1480.0,1450.0,0,0,0.0,Low,Unknown,941.8699994130433,15069.919990608692,784.8916661775361,CHP:1xAL-4xCOT-1xHER-50xPE=>16xMED,CHP
MFE,CI1,ship engines,3.0,91900.0,60000.0,36.0,4.0,1.0,200.0,0.0,91900.0,60000.0,0,0,0.0,High,Unknown,31857.990000219645,31857.990000219645,3318.54062502288,CLR:1xCBM-4xCF=>1xMFE,CLR
MFK,CI1,electronic pieces,2.0,299.0,275.0,5590.0,105134.0,921.0,5.32,0.0,299.0,275.0,0,0,0.0,Low,Unknown,284.8492500164732,2278.7940001317857,791.2479167124256,FS:1xSTL=>8xMFK,FS
MFL,CI1,ship kits,3.0,250000.0,0.0,2.0,0.0,1.0,100.0,0.0,250000.0,0.0,0,0,0.0,High,Unknown,151791.98000043927,151791.98000043927,12649.331666703272,SKF:4xMFK-10xZR=>1xMFL,SKF
MG,CI1,elements,1.0,89.0,80.0,65292.0,52624.0,2638.0,124.07,0.0,89.0,80.0,0,0,0.0,Medium,Unknown,61.57333335151275,369.4400001090765,128.27777781565158,BMP:1xMGS=>6xMG,BMP
MGC,CI1,construction parts,3.0,14000.0,0.0,34.0,0.0,26.0,100.0,0.0,14000.0,0.0,0,0,0.0,High,Unknown,12004.578000483214,12004.578000483214,454.71886365466725,PP3:1xLDE-1xMAG=>1xMGC,PP3
MHL,CI1,construction parts,1.0,5000.0,3820.0,812.0,731.0,1.0,111.08,0.0,5000.0,3820.0,0,0,0.0,High,Unknown,2754.1300004453956,2754.1300004453956,163.93630955032117,WEL:1xFE-1xHE-1xI=>1xMHL,WEL
MHP,CI1,electronic devices,2.0,6500.0,0.0,1.0,0.0,1.0,100.0,0.0,6500.0,0.0,0,0,0.0,High,Unknown,5087.990000219643,5087.990000219643,1059.9979167124256,EDM:1xPCB-1xTRA=>1xMHP,EDM
MLI,CI1,software components,0.0,0.0,17000.0,0.0,54.0,0.0,0.0,0.0,0.0,17000.0,0,0,0.0,Low,Unknown,7934.250007241964,7934.250007241964,110.19791676724951,SD:=>1xMLI,SD
MPC,CI1,electronic parts,3.0,1950.0,1600.0,1243.0,851.0,50.0,146.06,0.0,1950.0,1600.0,0,0,0.0,Medium,Unknown,1836.6477000608324,18366.477000608324,1822.0711310127306,SCA:10xBCO-10xSWF-10xTRN=>10xMPC,SCA
MSL,CI1,ship kits,3.0,224000.0,100000.0,2.0,1.0,1.0,200.0,0.0,224000.0,100000.0,0,0,0.0,High,Unknown,166530.372000615,166530.372000615,9912.52214289375,SKF:50xFET-4xMFK=>1xMSL,SKF
MTC,CI1,construction materials,3.0,3500.0,0.0,1755.0,0.0,20.0,100.0,0.0,3500.0,0.0,0,0,0.0,High,Unknown,187.99500010982155,375.9900002196431,39.16562502287949,CLR:2xNCS=>2xMTC,CLR
MTP,CI1,agricultural products,3.0,1640.0,1000.0,11046.0,100.0,23.0,200.0,0.0,1640.0,1000.0,0,0,0.0,High,Unknown,980.246875633672,3920.987502534688,217.83263902970486,IVP:1xHCP-1xNS-1xPPA=>4xMTP,IVP
MUS,CI1,agricultural products,2.0,300.0,242.0,13966.0,6317.0,760.0,200.0,0.0,300.0,242.0,0,0,0.0,Medium,Unknown,122.86000002726911,491.44000010907644,68.25555557070506,HYF:1xNS=>4xMUS,HYF
MUS,CI1,agricultural products,2.0,300.0,242.0,13966.0,6317.0,760.0,200.0,0.0,300.0,242.0,0,0,0.0,Medium,Unknown,125.61666668181618,1507.4000001817942,125.61666668181618,HYF:4xNS=>12xMUS,HYF
MWF,CI1,electronic pieces,3.0,350.0,1.0,1684.0,100000.0,100.0,1.68,0.0,350.0,1.0,0,0,0.0,High,Unknown,338.4243750137277,6768.487500274554,564.0406250228795,CLR:2xAL-2xSI=>20xMWF,CLR
,CI1,elements,,25.5,25.0,12462.0,100.0,2490.0,200.0,0.0,25.5,25.0,0,0,0.0,Low,Unknown,0.0,0.0,0.0,N/A,N/A
NAB,CI1,chemicals,2.0,125.0,90.0,7164.0,1630.0,4358.0,200.0,0.0,125.0,90.0,0,0,0.0,High,Unknown,63.311000002726914,1266.2200000545383,175.86388889646366,CHP:1xBOR-5xH-1xNA=>20xNAB,CHP
NCS,CI1,construction materials,3.0,39.0,0.0,88778.0,0.0,26400.0,100.0,0.0,39.0,0.0,0,0,0.0,High,Unknown,13.959850003294646,1395.9850003294646,96.94340280065725,CLR:1xC=>100xNCS,CLR
NF,CI1,software components,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,3967.125003620982,3967.125003620982,110.19791676724951,SD:=>1xNF,SD
NFI,CI1,construction materials,3.0,40.0,20.0,26452.0,375548.0,26452.0,7.04,0.0,40.0,20.0,0,0,0.0,High,Unknown,12.071650000366072,14485.980000439286,754.4781250228795,CLR:10xC-2xSI=>1200xNFI,CLR
NG,CI1,construction materials,2.0,1070.0,650.0,3353.0,340.0,523.0,200.0,0.0,1070.0,650.0,0,0,0.0,High,Unknown,679.0704002108574,6790.704002108574,235.7883334065477,GF:10xGL-10xNCS=>10xNG,GF
NL,CI1,textiles,2.0,6000.0,4910.0,1614.0,1362.0,173.0,118.5,0.0,6000.0,4910.0,0,0,0.0,Medium,Unknown,3362.9650770626963,3362.9650770626963,280.2470897552247,WPL:50xPG=>1xNL,WPL
NN,CI1,software tools,4.0,0.0,57000.0,0.0,301.0,0.0,0.0,0.0,0.0,57000.0,0,0,0.0,Low,Unknown,8402.400008127093,8402.400008127093,233.4000002257526,SE:1xBAI-1xMLI=>1xNN,SE
NOZ,CI1,ship engines,5.0,40000.0,0.0,6.0,0.0,6.0,100.0,0.0,40000.0,0.0,0,0,0.0,High,Unknown,92266.00000451505,92266.00000451505,7688.833333709587,SPF:1xCHA-10xFAL-2xMFK=>1xNOZ,SPF
NR,CI1,chemicals,3.0,370.0,350.0,24188.0,12400.0,2700.0,195.06,0.0,370.0,350.0,0,0,0.0,Low,Unknown,242.03568000702856,12101.784000351428,630.3012500183036,LAB:50xEPO-75xNCS=>50xNR,LAB
NS,CI1,chemicals,2.0,295.0,237.0,32457.0,3098.0,65.0,200.0,0.0,295.0,237.0,0,0,0.0,Medium,Unknown,135.37000000908972,541.4800000363589,112.8083333409081,CHP:2xH2O-1xLST-2xN=>4xNS,CHP
NST,CI1,consumables (luxury),3.0,1590.0,1210.0,1382.0,300.0,744.0,200.0,0.0,1590.0,1210.0,0,0,0.0,High,Unknown,611.9975000549108,2447.990000219643,203.99916668497028,LAB:1xALG-1xES-1xTHF=>4xNST,LAB
NUT,CI1,agricultural products,1.0,350.0,330.0,4804.0,3204.0,661.0,149.94,0.0,350.0,330.0,0,0,0.0,Low,Unknown,105.64583339014403,1267.7500006817284,35.21527779671467,FRM:1xH2O=>12xNUT,FRM
NV1,CI1,ship parts,4.0,190000.0,136000.0,10.0,105.0,1.0,9.52,0.0,190000.0,136000.0,0,0,0.0,High,Unknown,10001.600005418062,10001.600005418062,277.82222237272396,APF:1xSNM-1xWS=>1xNV1,APF
NV2,CI1,ship parts,5.0,350000.0,200000.0,1.0,100.0,1.0,1.0,0.0,350000.0,200000.0,0,0,0.0,High,Unknown,46937.600014448166,46937.600014448166,977.8666669676701,AAF:1xBMF-1xSNM=>1xNV2,AAF
OFF,CI1,utility,1.0,104.0,90.0,7580.0,20027.0,120.0,37.85,0.0,104.0,90.0,0,0,0.0,Medium,Unknown,94.70800061398744,4735.400030699372,986.5416730623692,BMP:20xEPO-20xPG=>50xOFF,BMP
OLF,CI1,chemicals,2.0,2000.0,0.0,282.0,0.0,282.0,100.0,0.0,2000.0,0.0,0,0,0.0,High,Unknown,2408.493333345453,14450.960000072717,1505.3083333409081,CHP:10xREA-6xVEG=>6xOLF,CHP
OS,CI1,software tools,4.0,50000.0,0.0,12.0,0.0,1.0,100.0,0.0,50000.0,0.0,0,0,0.0,High,Unknown,42103.200010836124,42103.200010836124,877.1500002257526,SE:1xLD-1xROM-1xWM=>1xOS,SE
OVE,CI1,consumables (basic),1.0,128.0,111.0,9819.0,54747.0,1376.0,17.94,0.0,128.0,111.0,0,0,0.0,Medium,Unknown,153.11000098094343,3062.2000196188683,212.65277914019921,BMP:100xPE-25xPG=>20xOVE,BMP
OVE,CI1,consumables (basic),1.0,128.0,111.0,9819.0,54747.0,1376.0,17.94,0.0,128.0,111.0,0,0,0.0,Medium,Unknown,124.83666718438268,3745.1000155314805,520.1527799349278,BMP:1xCOT-10xPG=>30xOVE,BMP
OVE,CI1,consumables (basic),1.0,128.0,111.0,9819.0,54747.0,1376.0,17.94,0.0,128.0,111.0,0,0,0.0,Medium,Unknown,109.55499953679741,2191.0999907359483,304.3194431577706,BMP:50xPE-1xRCO=>20xOVE,BMP
PBU,CI1,consumable bundles,2.0,18900.0,16000.0,23.0,5.0,23.0,200.0,0.0,18900.0,16000.0,0,0,0.0,Medium,Unknown,16895.479990499614,16895.479990499614,3519.89166468742,PAC:5xCOF-40xDW-5xOVE-50xPE-2xPWO-40xRAT=>1xPBU,PAC
PCB,CI1,electronic parts,3.0,2500.0,2020.0,2986.0,2600.0,100.0,114.85,0.0,2500.0,2020.0,0,0,0.0,Medium,Unknown,1899.2635977922916,9496.317988961458,1413.1425578811695,SCA:5xBCO-1xBGO-60xPE-10xSWF=>5xPCB,SCA
PDA,CI1,consumables (basic),4.0,2600.0,2300.0,1236.0,249.0,11.0,200.0,0.0,2600.0,2300.0,0,0,0.0,Medium,Unknown,2498.145000067726,79940.64000216723,5551.433333483836,APF:2xHPC-1xLD=>32xPDA,APF
PE,CI1,plastics,1.0,9.199999809265137,9.119999885559082,2223008.0,1821999.0,1718.0,122.01,0.0,9.199999809265137,9.119999885559082,0,0,0.0,Low,Unknown,8.136800001272558,1627.3600002545115,242.16666670454046,BMP:1xC-2xH=>200xPE,BMP
PFE,CI1,chemicals,2.0,1090.0,450.0,25.0,520.0,15.0,4.81,0.0,1090.0,450.0,0,0,0.0,High,Unknown,622.0920015404224,6220.920015404225,324.0062508023034,CHP:10xAMM-4xREA=>10xPFE,CHP
PFG,CI1,infrastructure,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,0.0,0.0,0.0,N/A,N/A
PG,CI1,plastics,2.0,46.400001525878906,40.29999923706055,420814.0,116122.0,500.0,200.0,0.0,46.400001525878906,40.29999923706055,0,0,0.0,Medium,Unknown,24.10590000063628,1205.295000031814,143.48750000378737,POL:1xC-1xH-1xMG=>50xPG,POL
PIB,CI1,agricultural products,3.0,1450.0,700.0,240.0,425.0,40.0,56.47,0.0,1450.0,700.0,0,0,0.0,High,Unknown,574.0125834230209,6888.151001076251,410.00898815930066,ORC:1xDDT-20xH2O-2xSOI=>12xPIB,ORC
PIB,CI1,agricultural products,3.0,1450.0,700.0,240.0,425.0,40.0,56.47,0.0,1450.0,700.0,0,0,0.0,High,Unknown,624.8744001230001,6248.744001230001,325.45541673072927,ORC:1xDDT-30xH2O=>10xPIB,ORC
PK,CI1,medical equipment,3.0,999.0,0.0,1718.0,0.0,364.0,100.0,0.0,999.0,0.0,0,0,0.0,High,Unknown,2264.5841750181207,22645.841750181207,2859.323453305708,PHF:2xCA-4xLI-10xREA=>10xPK,PHF
POW,CI1,energy systems,3.0,15000.0,10000.0,381.0,200.0,100.0,190.5,0.0,15000.0,10000.0,0,0,0.0,High,Unknown,10158.196000087857,10158.196000087857,2116.290833351637,ECA:4xLI-1xNCS=>1xPOW,ECA
PPA,CI1,agricultural products,1.0,500.0,0.0,12.0,0.0,12.0,100.0,0.0,500.0,0.0,0,0,0.0,High,Unknown,169.23333336363237,1015.4000001817942,84.61666668181618,FP:1xALG-1xBEA-1xH2O=>6xPPA,FP
PPA,CI1,agricultural products,1.0,500.0,0.0,12.0,0.0,12.0,100.0,0.0,500.0,0.0,0,0,0.0,High,Unknown,214.1100000272691,856.4400001090764,118.9500000151495,FP:2xALG-1xH2O=>4xPPA,FP
PPA,CI1,agricultural products,1.0,500.0,0.0,12.0,0.0,12.0,100.0,0.0,500.0,0.0,0,0,0.0,High,Unknown,228.1100000272691,912.4400001090764,126.72777779292728,FP:2xBEA-1xH2O=>4xPPA,FP
PSH,CI1,construction parts,3.0,9500.0,0.0,228.0,0.0,1.0,100.0,0.0,9500.0,0.0,0,0,0.0,High,Unknown,13238.392000175714,13238.392000175714,1378.9991666849703,PP3:250xNFI-1xTI=>1xPSH,PP3
PSL,CI1,plastics,2.0,4650.0,3400.0,133.0,331.0,48.0,40.18,0.0,4650.0,3400.0,0,0,0.0,High,Unknown,2749.9700616940854,2749.9700616940854,190.97014317320037,PPF:40xPG=>1xPSL,PPF
PSM,CI1,plastics,2.0,2050.0,2000.0,1706.0,4924.0,110.0,34.65,0.0,2050.0,2000.0,0,0,0.0,Low,Unknown,1523.9800309568643,1523.9800309568643,158.74791989134005,PPF:20xPG=>1xPSM,PPF
PSS,CI1,plastics,2.0,0.0,1200.0,0.0,363.0,0.0,0.0,0.0,0.0,1200.0,0,0,0.0,Low,Unknown,761.9900154784322,761.9900154784322,158.74791989134005,PPF:10xPG=>1xPSS,PPF
PT,CI1,consumables (basic),1.0,497.0,490.0,12573.0,6110.0,417.0,200.0,0.0,497.0,490.0,0,0,0.0,Low,Unknown,493.27857147401994,3452.9500003181397,411.06547622834995,BMP:1xSTL-1xTRN=>7xPT,BMP
PT,CI1,consumables (basic),1.0,497.0,490.0,12573.0,6110.0,417.0,200.0,0.0,497.0,490.0,0,0,0.0,Low,Unknown,1178.196666687876,17672.95000031814,2103.9226190854924,BMP:1xSTL-1xW=>15xPT,BMP
PT,CI1,consumables (basic),1.0,497.0,490.0,12573.0,6110.0,417.0,200.0,0.0,497.0,490.0,0,0,0.0,Low,Unknown,478.8250000530233,2872.9500003181397,342.0178571807309,BMP:2xSFK-1xSTL=>6xPT,BMP
PT,CI1,consumables (basic),1.0,497.0,490.0,12573.0,6110.0,417.0,200.0,0.0,497.0,490.0,0,0,0.0,Low,Unknown,534.5900000636279,2672.9500003181397,318.2083333712071,BMP:1xSTL=>5xPT,BMP
PWO,CI1,consumables (luxury),1.0,305.0,273.0,10842.0,4112.0,229.0,200.0,0.0,305.0,273.0,0,0,0.0,Medium,Unknown,280.05500382833185,5601.100076566637,777.9305661898106,BMP:1xCOT-50xPG=>20xPWO,BMP
QCR,CI1,ship engines,5.0,889000.0,760000.0,7.0,2.0,1.0,200.0,0.0,889000.0,760000.0,0,0,0.0,Medium,Unknown,123008.00002709031,123008.00002709031,1708.4444448206987,SPF:20xBGO-1xCBS-1xRAG=>1xQCR,SPF
RAD,CI1,electronic devices,2.0,0.0,14100.0,0.0,56.0,0.0,0.0,0.0,0.0,14100.0,0,0,0.0,Low,Unknown,17097.990000219645,17097.990000219645,3562.0812500457596,EDM:1xDCS-1xPOW-1xSFK=>1xRAD,EDM
RAG,CI1,ship engines,3.0,0.0,600000.0,0.0,1.0,0.0,0.0,0.0,0.0,600000.0,0,0,0.0,Low,Unknown,732749.9500010982,732749.9500010982,12212.499166684971,ECA:1xACS-8xAST-4xBFR-6xCF-4xETC-1xRCS=>1xRAG,ECA
RAM,CI1,electronic parts,3.0,2750.0,2000.0,216.0,21.0,52.0,200.0,0.0,2750.0,2000.0,0,0,0.0,High,Unknown,1146.0795001013876,6876.477000608325,682.1901786317783,SCA:6xBCO-6xCAP-6xPSS=>6xRAM,SCA
RAT,CI1,consumables (basic),1.0,169.0,163.0,57104.0,404710.0,2362.0,14.11,0.0,169.0,163.0,0,0,0.0,Low,Unknown,116.8700000090897,1168.700000090897,194.78333334848284,FP:1xALG-1xGRN-1xNUT=>10xRAT,FP
RAT,CI1,consumables (basic),1.0,169.0,163.0,57104.0,404710.0,2362.0,14.11,0.0,169.0,163.0,0,0,0.0,Low,Unknown,113.8700000090897,1138.700000090897,189.78333334848284,FP:1xALG-1xGRN-1xVEG=>10xRAT,FP
RAT,CI1,consumables (basic),1.0,169.0,163.0,57104.0,404710.0,2362.0,14.11,0.0,169.0,163.0,0,0,0.0,Low,Unknown,119.6700000090897,1196.700000090897,199.4500000151495,FP:1xBEA-1xGRN-1xNUT=>10xRAT,FP
RAT,CI1,consumables (basic),1.0,169.0,163.0,57104.0,404710.0,2362.0,14.11,0.0,169.0,163.0,0,0,0.0,Low,Unknown,116.6700000090897,1166.700000090897,194.4500000151495,FP:1xBEA-1xGRN-1xVEG=>10xRAT,FP
